cluster_id,timestep,hour,minute,time_label,consumption_kw,generation_kw,net_demand_kw,self_sufficiency_instant,is_peak,is_valley,is_surplus
13,0,0,0,00:00,3.143224285459654,4.515241812638666,-1.372017527179012,1.4365000402694372,False,False,True
13,1,0,15,00:15,3.028794870022389,4.692722742658043,-1.6639278726356546,1.549369615322729,False,False,True
13,2,0,30,00:30,9.30492275928641,4.12805138127438,5.176871378012029,0.4436416602335084,True,False,False
13,3,0,45,00:45,2.9900247176397325,4.972519820564481,-1.9824951029247488,1.6630363592745454,False,False,True
13,4,1,0,01:00,5.059048361442983,4.373011000510574,0.6860373609324091,0.864393990347874,False,False,False
13,5,1,15,01:15,4.81817809642501,1.3780972911359168,3.440080805289093,0.28602041343354184,False,False,False
13,6,1,30,01:30,4.0754718866745305,2.2904600172039684,1.7850118694705621,0.5620109967370965,False,False,False
13,7,1,45,01:45,2.208897756610336,2.0305545652049695,0.17834319140536659,0.9192614547813914,False,True,False
13,8,2,0,02:00,3.6777145357849097,2.3162590547629476,1.3614554810219621,0.6298093645456373,False,False,False
13,9,2,15,02:15,2.3556315191431123,0.05135191404864681,2.3042796050944654,0.021799637859883387,False,True,False
13,10,2,30,02:30,9.33721158057271,4.879206674752756,4.458004905819954,0.522555008275124,True,False,False
13,11,2,45,02:45,3.110673051849961,2.4874810105626217,0.6231920412873393,0.7996600636261924,False,False,False
13,12,3,0,03:00,5.994686190010409,2.7494261468688066,3.2452600431416023,0.4586438822186341,False,False,False
13,13,3,15,03:15,2.47654260153903,4.552435050001151,-2.075892448462121,1.838221982198922,False,True,True
13,14,3,30,03:30,6.866250212990262,4.209062497879337,2.6571877151109247,0.6130074447208769,False,False,False
13,15,3,45,03:45,7.976138104598581,1.1946371085859142,6.781500996012667,0.1497763821187042,False,False,False
13,16,4,0,04:00,8.0385074609814,3.162607116227168,4.875900344754232,0.3934321304767507,False,False,False
13,17,4,15,04:15,6.512337745584679,2.3115693957017425,4.200768349882937,0.35495232065765797,False,False,False
13,18,4,30,04:30,4.7409786995956935,2.9801662673819154,1.7608124322137781,0.6285972699341723,False,False,False
13,19,4,45,04:45,9.565797931853027,2.8728717567220823,6.692926175130944,0.30032745592040405,True,False,False
13,20,5,0,05:00,7.913310989796973,4.71099687912467,3.2023141106723036,0.5953256336315852,False,False,False
13,21,5,15,05:15,8.785283697047928,1.36996695105977,7.415316745988158,0.15593884025852378,False,False,False
13,22,5,30,05:30,9.154492718627154,2.7663327477833155,6.388159970843838,0.30218307368954533,True,False,False
13,23,5,45,05:45,8.914777148394009,1.5796286402036537,7.335148508190356,0.17719216239614274,False,False,False
13,24,6,0,06:00,7.955175383314438,4.819571983202193,3.1356034001122444,0.6058410721290938,False,False,False
13,25,6,15,06:15,7.454949228909495,4.964134621269177,2.490814607640318,0.665884430442369,False,False,False
13,26,6,30,06:30,8.292711660496545,1.1110357847618657,7.18167587573468,0.1339773804091652,False,False,False
13,27,6,45,06:45,9.670231309984914,1.7987999389504306,7.8714313710344825,0.18601415843001556,True,False,False
13,28,7,0,07:00,8.778582930772622,4.415051916368569,4.363531014404053,0.502934465754371,False,False,False
13,29,7,15,07:15,4.939661350175506,4.5652077095488615,0.3744536406266441,0.9241944712235506,False,False,False
13,30,7,30,07:30,5.996664756112729,0.43628553597896913,5.560379220133759,0.07275469844036878,False,False,False
13,31,7,45,07:45,2.080522014099848,4.042133859181543,-1.9616118450816953,1.9428459933553743,False,True,True
13,32,8,0,08:00,5.06656921260992,0.5327156279802447,4.533853584629675,0.10514326472722342,False,False,False
13,33,8,15,08:15,9.460451601718026,0.9879864080933576,8.472465193624668,0.104433324082958,True,False,False
13,34,8,30,08:30,8.941891461007598,2.971376394789147,5.970515066218452,0.3322984189358885,True,False,False
13,35,8,45,08:45,7.6903252584531625,0.8740033760609384,6.8163218823922245,0.11364972828688082,False,False,False
13,36,9,0,09:00,7.638130793233673,2.9426542115543293,4.695476581679344,0.3852584213615606,False,False,False
13,37,9,15,09:15,8.531872290764195,1.231117647756168,7.300754643008027,0.14429630517194458,False,False,False
13,38,9,30,09:30,9.990060575418251,0.41822869027157206,9.571831885146679,0.041864479911230386,True,False,False
13,39,9,45,09:45,3.1247408175976465,1.9576734399478264,1.1670673776498202,0.6265074622902385,False,False,False
13,40,10,0,10:00,3.37168766441071,0.6053336021137351,2.766354062296975,0.17953430517993513,False,False,False
13,41,10,15,10:15,6.960589988928728,1.076502490111656,5.884087498817072,0.15465678797686738,False,False,False
13,42,10,30,10:30,2.6249431090321496,1.337783045247507,1.2871600637846425,0.5096426816430185,False,False,False
13,43,10,45,10:45,8.542618510850321,1.796246651893429,6.746371858956892,0.21026885955540967,False,False,False
13,44,11,0,11:00,5.027450803966335,3.575761278194744,1.4516895257715912,0.7112473930871086,False,False,False
13,45,11,15,11:15,2.497936603152602,3.1726486288168836,-0.6747120256642818,1.2701077460543793,False,True,True
13,46,11,30,11:30,3.527478949063948,0.8137565619411591,2.713722387122789,0.2306906926140828,False,False,False
13,47,11,45,11:45,2.0803310326086586,4.732260815747955,-2.651929783139296,2.274763362931655,False,True,True
13,48,12,0,12:00,3.4870161299687883,0.7614821692928969,2.7255339606758913,0.21837644017428529,False,False,False
13,49,12,15,12:15,5.931959421831094,1.5387948186622558,4.393164603168838,0.25940750926230316,False,False,False
13,50,12,30,12:30,4.304874925200755,1.2870098680019053,3.0178650571988497,0.29896568201499757,False,False,False
13,51,12,45,12:45,4.621165982032849,3.973321989091938,0.6478439929409112,0.8598094083917919,False,False,False
13,52,13,0,13:00,7.961307723762264,3.1465571576135183,4.814750566148746,0.3952311940187829,False,False,False
13,53,13,15,13:15,6.799662891519992,4.746691601294381,2.052971290225611,0.6980774895787971,False,False,False
13,54,13,30,13:30,2.140665727242377,0.6538355569826881,1.4868301702596887,0.3054356169026747,False,True,False
13,55,13,45,13:45,3.4159798960814474,0.1853874214817186,3.230592474599729,0.05427064184258841,False,False,False
13,56,14,0,14:00,5.254854126696087,4.194795842192861,1.060058284503226,0.7982706543426502,False,False,False
13,57,14,15,14:15,3.419420438165016,4.70823714006286,-1.2888167018978445,1.3769108611251881,False,False,True
13,58,14,30,14:30,7.221827436613213,1.1573536780680445,6.064473758545169,0.16025773091731518,False,False,False
13,59,14,45,14:45,5.194633817213339,4.140690561159198,1.0539432560541409,0.7971092298052438,False,False,False
13,60,15,0,15:00,7.306429152409017,1.3018625523687877,6.004566600040229,0.1781804114174635,False,False,False
13,61,15,15,15:15,7.276433767276624,4.0874173716116395,3.189016395664985,0.5617336049966482,False,False,False
13,62,15,30,15:30,5.38430781210539,2.821267584883116,2.563040227222274,0.5239796243706829,False,False,False
13,63,15,45,15:45,3.897459873625717,1.3096425339940003,2.587817339631717,0.33602463564959556,False,False,False
13,64,16,0,16:00,6.908619096838182,0.5649064935601633,6.343712603278019,0.08176836581115031,False,False,False
13,65,16,15,16:15,2.328951709540963,2.3719480114804323,-0.04299630193946946,1.0184616545561367,False,True,True
13,66,16,30,16:30,7.754562229205426,2.6373613540650935,5.117200875140332,0.3401044799321098,False,False,False
13,67,16,45,16:45,9.660164232112956,2.248434373984579,7.4117298581283775,0.23275322447523042,True,False,False
13,68,17,0,17:00,7.702482473335722,0.3301479492724496,7.372334524063272,0.042862538203150516,False,False,False
13,69,17,15,17:15,5.095300127508462,3.069823632989484,2.0254764945189785,0.6024814154550282,False,False,False
13,70,17,30,17:30,7.03798129638012,3.2489822412237146,3.7889990551564052,0.46163553217948733,False,False,False
13,71,17,45,17:45,1.435506466023408,0.585432815021607,0.850073651001801,0.40782318218555536,False,True,False
13,72,18,0,18:00,4.748175938623213,4.4936043705615845,0.2545715680616283,0.9463853969708957,False,False,False
13,73,18,15,18:15,5.648635530636742,3.4359215990993763,2.212713931537366,0.6082746143672793,False,False,False
13,74,18,30,18:30,2.924053158123365,0.043339788544458635,2.8807133695789062,0.014821819645807597,False,False,False
13,75,18,45,18:45,7.956627036743439,0.944693565306024,7.011933471437414,0.11873040686002506,False,False,False
13,76,19,0,19:00,2.504268140579458,0.6376124995313925,1.8666556410480655,0.2546103147659965,False,False,False
13,77,19,15,19:15,4.205451498968726,2.497755011341244,1.7076964876274818,0.5939326638183204,False,False,False
13,78,19,30,19:30,6.650371613841345,3.505494753191265,3.1448768606500797,0.5271126121576902,False,False,False
13,79,19,45,19:45,3.7781675781354203,1.5374458522048657,2.2407217259305545,0.40692897295032565,False,False,False
13,80,20,0,20:00,7.643759719103432,1.8811621876285516,5.7625975314748805,0.24610430688017504,False,False,False
13,81,20,15,20:15,9.949371822755237,3.585485271440396,6.363886551314842,0.36037303010829513,True,False,False
13,82,20,30,20:30,8.127034024078739,0.9263390087987983,7.2006950152799405,0.11398242040752447,False,False,False
13,83,20,45,20:45,3.799203413758208,0.6802772098945725,3.1189262038636354,0.17905785392565646,False,False,False
13,84,21,0,21:00,2.813243881005109,0.9952453093300645,1.8179985716750444,0.35377142950524637,False,False,False
13,85,21,15,21:15,2.622697645197697,2.96398373832022,-0.3412860931225228,1.1301278833065018,False,False,True
13,86,21,30,21:30,3.6361450154505244,3.9570101552572527,-0.32086513980672837,1.0882432186954383,False,False,True
13,87,21,45,21:45,8.901591474633499,0.5079901908847501,8.39360128374875,0.05706734490482392,False,False,False
13,88,22,0,22:00,1.3547559916987941,3.3967206590550707,-2.0419646673562766,2.5072564209852715,False,True,True
13,89,22,15,22:15,7.852809397467206,3.7259553980437627,4.126853999423444,0.47447419254127166,False,False,False
13,90,22,30,22:30,7.340325573390807,2.934399792120802,4.405925781270005,0.3997642560649089,False,False,False
13,91,22,45,22:45,8.668270911460484,4.659150406311402,4.009120505149082,0.5374947845886371,False,False,False
13,92,23,0,23:00,8.23168262029662,1.9160994944467475,6.315583125849873,0.23277130361200718,False,False,False
13,93,23,15,23:15,8.319187001929212,1.3503076379948316,6.968879363934381,0.16231245164722183,False,False,False
13,94,23,30,23:30,2.976176173871341,1.2547187451148856,1.7214574287564555,0.42158752433085184,False,False,False
13,95,23,45,23:45,3.9468791022753607,3.947485026012817,-0.000605923737456493,1.000153519710575,False,False,True
